0/0	You know that it could take years to see if it's safe?
0/0	You know that it could take years to see if the vaccine is safe?
0/0/0	You know this is all a joke when South Park makes an episode on it. I hope the (United) States opens their eyes and understand what the real plan is.
0/-1	You know what else is a very rare event? Dying from covid but we crammed a untested vaccine down the worlds throat.
1/1	You know what is absurd? Not following common sense health measures like getting vaccinated during a global pandemic.
0/0	You know what it's not worth the comment. I'm not taking it
1/1	You know what vaccines do give your kids? A future.
1/1	You know what’s amazing? The coronavirus first arrived on our shores about 10 to 11 months ago. And look at how much historic progress we are rapidly making on the COVID vaccines! I am very proud of humanity’s biomedical science.
0/0/0/0	You know where you can stick your vaccine, don't you. It won't be in MY arm!
1/1	You lord Jesus, gave humans the knowledge to develop vaccines to save people's lives. Science isn't anti religion, so it makes no sense that people who are religious are so anti science..
0/0	You made a huge mistake. You just altered you dna.if it dont effect you it will effect your children...if you will be able to have any.
0/0	You may also get cancer or die in a year or two of a violent reaction to something that used to be harmless to you (some scientists have suggested this). Who knows? Also, we will NOT be free to do whatever we want regarding the vaccine, as you will soon see.
1/1	You may have missed a lot of good news about another vaccine today ✓ No CVST or thrombotic events, > 64.5 million doses ✓ 95% protection vs severe infections in extended 6 mo f/u of 900 cases in main trial ✓ Progress for vaccine vs B.1. 351, and kids https://investors.modernatx.com/news-releases/news-release-details/moderna-provides-clinical-and-supply-updates-covid-19-vaccine
1/1	You may not die from covid but someone else could therefore you need to take the vaccin, to protect others!
0/0	You mean sticking a vile of the coronavirus directly into your bloodstream isn't helping.... Shocker 😨
1/0	You mean to say vaccines work?! But what about Bill Gates and tracking you?! I was sure they had a strong argument he was up to something!
0/0/0	You mean, who will take the vaccine. No thx, I’ll take a pass on that one.
1/1	You might as well buy your coffin off of Amazon. Just get your vaccines, will ya?
1/1	You might die without the vaccine shot, but it’s your call
1/1	You might have serious long term side effects. But you might have serious long term side effects from all of them. It is impossible to know this as none of the vaccines have been around long term. Perhaps Pfizer and Moderna will cause deadly cancer in all recipients in 10 years time, and it wont happen to anyone with other vaccines. Extremely unlikely but who knows? Nobody. What we do know is COVID-19 is deadly and kills or seriously debilitates people, even younger people at times. And as we have already seen cases of COVID "longhaulers," there are likely many awful long-term issues with COVID that we will find out about in the future as well. I think it is wise to side with the vaccines, as from what we know, unvaccinated people who contract the virus tend to be the ones dying.
0/0	You might see claims that the COVID-19 vaccine can make someone infertile or impotent, harm a developing fetus in the womb, make the immune system attack the placenta, or hurt a baby who is breastfeeding from a recently vaccinated mother.
1/1	You most likely were already vaccinated as a baby but if you are dumb enough to not vaccinate a child and you want to return to times where 1 out of 3 kids die before reaching the teenage years then there is something wrong with the way you are thinking. Please look up all the studies proving vaccinations are safe and you will realize all these anti vaxxers are complete and total morons without one ounce of common sense
0/0/0	You must be a brainless sheep to take a vaccine for a flu virus with over 99.5% survival rate
0/0	You must be so proud of your vaccine procurement... disgusting
0/0	You must state things as they really are. This is NOT a vaccine, it is an experimental drug, untested, unproven over time.It does not meet the medical definition of a 'vaccine'.
1	You need to help Brazil! COVID is ravaging the country, you need to get vaccines to them!
1/1	You need to inject and youre ready to effect and wait the results if its injected vaccíne is effectívé to you. Pray faith and believe. God blessed us.
1/1	You need to take the vaccine and protect yourself and those around you.
1/1	You only have to vaccinate the kids you want to keep.
1/1	You people got vaccine when you was a kid your Tb.your polo shot and others you did ok this one is no different
0/0	You people have no idea what goes on. Covid does not have any affects on the brain. The false info the media pushes is just insane. The SARS virus has been around for years and years. Shove the vaccine. Poison
0/0	You people realize these vaccines are not even FDA approved yet, and you want to force people to take them anyway? No long term studies, many people are having some awful side affects, and you can’t wait to give these to children babies and others who are low risk, because you don’t want to lower your chances of hospitalization by working on your own preventable diseases.
0/0	You prepare yourselves to change the DNA you the sons of devil we don't like such kind of vaccination in our pipeline
0/0	You raced making flu shots more than 70 yrs ago, and you made. But what happened since then? Did flu disappear? Oh yes, it did. It got a new name: Covid19.
1/1	You really can't fix stupid. They're just going to hurt themselves and sadly people with weakened immune systems. If they could be tried for murder, I'd wager they'd get it pretty quick.
0/0	You really have blind faith in a system that you don’t even understand how it works. You have some seriously misconstrued ideas. And you are not nearly as safe as you think you are.
0/-1	You really love this idea... it's getting hit about every day now… Soon we'll all be showing our papers to the nice men with the guns.
1/1	You refuse vaccine, when you get Covid, you do not have any care in a hospital as you have put many other people at risk.
0/0	You remember D.A.R.E in school and they taught us about peer pressure and drugs. I was peer pressured to get the vaccine more In the last two weeks than I was for any illegal drugs in my entire life.
0/0	You see all the Photo's of Biden & Others high up getting their Covid Shot I don't buy it for a minute it's all for a photo shoot fake I'm sure it's a B-12 Shot or other. They think if you see them getting their shot you will run out and get yours How Stupid do they think most are? They are hoping all the Sheep will line up for the Slaughter in droves.
1	You shold thank the pharma companies they will save us with these vaccines
1/1	You should be allowed to print someones tweet about how vaccines are bad and race them to the doctor and steal their vaccine when the time comes. If they come back with a printout of you saying sketchy stuff in 2011 it blocks it though
1/1	You should be glad for vaccines. Imagine smallpox came back?
0/0	You should drink a glass of water rather than taking this vaccine.
0/0	You should have never Injected the chinese Plauge into your veins.... whenever you hear the word CHINESE with a product, The very second thought is FAKE PRODUCT.....
1/1	You should still get the COVID-19 vaccine even if you’ve had a previous infection. The vaccine acts as a booster that strengthens the immune response.
0/-1	You shouldn't dismiss those people that are wary of a new vaccine as nut jobs. The swine flu vaccine had a 1/70 000 odds of giving people narcolepsy, something that was not known until long after. 1 year of testing is not enough time to accurately gauge these long-term risks. Narcolepsy is life-altering, you can't live a normal life after. If the Covid vaccine has the same odds, I for sure won't take it. I think many people here in Sweden will not since the narcolepsy issues became so news worthy here. If I were in a risk group, then probably but as a young person, it is not so obvious.
0/0	You take it and all your friends and family. I'll see what happens at least 5 years down the track. 30 years research on these types of vaccines, no success, in less than a year, success, bingo, suspicious?
1/1	You the man I got both shots no side effects but this keeps me assured. Thank you so much!
0	You think the big pharma make vaccine out of kindness? No it is to make money! Wake up!
0/0	You trusted Johnson + Johnson baby powder/ They knew it had asbestos. You gonna trust this?
1/1	You turn up and what is in stock is what you are getting. I got the Pfizer vaccine and had zero side effects. Love it!
0/-1	You two youngsters have certainly drank the kool-aid. Do you do ANY research yourself or do you just believe what you are told? Never mind, i know the answer to that question. Sure hope no one listens to you, but unfortunately, i know some will.
0/-1	You wanna see “Mind Control”? Tell your parents you are not vaccinating your child... And SEE...
1/1	You want a normal life again? Then take the vaccine!
0/-1	You want to know the cure? Stop watching the media.
0/0	You want to know why it's rollout has been so bad? It's hard to get the nasty stuff they put in the vaccine, that's why. They have to wait for the chinese to send it over.
1/1	You were very brave once again. It looks like maybe a vaccine for covid will be required every year because it keeps mutating. Probably a small price to pay as long as it keeps everyone safe. Thank you for your valuable information and for putting yourself out there everyday. Stay safe until your vaccine kicks in. Impressive drumming by the way.
0/0/0/0/0/0/0/0/0	You will NOT put ANYTHING in MY BODY, NOTHING. I DECIDE WHAT GOES IN MY BODY.
0/0	You will NOT put ANYTHING in MY BODY, NOTHING. I DECIDE WHAT GOES IN MY BODY.fdfdfdf
1/1	You will think, “what was all the fuss about.” Just do it and be protected.
1/1	You won't die The news reports the spectacular and exceptional which scares you. Millions of people have had it and there is 1 POSSIBLE death. You have a greater chance of winning something in the lotto. lol. Fear governs society.
0/0/0	You won’t need to because half of that number won’t want it , me included , cheers
0/0	You would be a fool to take an untested unresearched vaccine
0/0	You would be crazy to take an experimental vaccine. Just Google Pfizer criminal history.
0/0	You would have to be an idiot to let them inject you with something they rushed together.
0/0	You would have to be mad if you're young fit and healthy to get the vaccine. Ill take my chances with a runny nose and a light cough.
0/0/0/0	You'd have to be a damn fool to get that fast-tracked vaccine.
0/0	You'd have to be nuts to get that shot, absolutely loco. Whenever authorities are pushing something, that's a red flag there's a hidden agenda, especially when it's global which merely serves as the legit angle for the false flag operation.
1/0	You're a doctor, you have to give the good example
1/1	You're always this patriotic. So now be it again and take the vaccine asap
0/0	You're an absolute fool if you take any of these vaccines.
0/0	You're basically rolling a dice with your health at stake.
0/0	You're concerned about getting #COVID but you're not at all concerned about being injected with it? That makes sense.
0/0	You're cute too. Funny how you think the pharma. industry doesn't make money off of forcibly required vaccines for old childhood illnesses 99.9% of kids got at school and didn't die, or go deaf, called the measles ect. People will be just as freaked out about chicken pox in ten years. I used to work for the CDC, I know the politics that comes out of there, and none of these shots are necessary. Basically, you are defending the idea of forcing a parent to play russian roulette with a vaccine, that I'm sorry to inform you, does cause autism, and other nasty things, so that your kid won't get something akin to the damn chicken pox. The CDC has been busted lying already, and the people who have come out against them, I am confident, one day, will be vindicated. You are the one that has bought into the scare tactics. If you think there aren't also plans to make money treating the effects of these vaccines, think again. Children also develop life long immunity when they are allowed to get these illnesses, and they are not going to die. You will not have life long immunity with a vaccine, no matter what they tell you. Go ahead and get yourself tested. See if you are still immune to all the crap they 'vaccinated' you for as a child. I will bet money that you aren't immune. They will tell you 'some adults' need a second or third shot... because the truth is we all do, and the truth is, the majority of people will never know they are not immune. Also, good luck finding the group of unvaccinated Orthodox Jews and Amish people that came down with the measles, in the last few years just so CDC could have a few American cases. They don't exist, and these are people who would otherwise have no idea the government is blaming them for disease outbreaks. I believe the Nazis did the same thing.
0/0	You're not alone Jack.There are millions of us not taking this farce.Sit tight and hang in to your intuition.It is your greatest protection.
1/1	You're not someone whoever got infected with covid19 virus or its life threatening complications. Antivaxxers are the dumbest people you will ever meet.
0/0	You're not supposed to take it while pregnant or breastfeeding. What an overwhelmingly huge bummer, I guess I have no choice but to wait the next 15 years before I take it. Maybe we'll actually have data on long-term side effects by then...
0/0	You're not vaccinating populations, you're vaccinating individuals. Individuals with free will don't want to take a vaccine that can kill them.
1/1	You're phase 1 because your work helps more than just yourself. Keeping you healthy increases your ability to treat the rest of us that can't get the vaccine yet.
0/0/0/0/0	You're presenting theories as facts. mRNA technology has not been adequately or unequivacably proven. I do not want a chemical messing with my immune system. I'll boost my system naturally thank you.
1/1	YouTube could do a hell of a lot more to combat misinformation spread by anti-vax conspiratorial videos.
0/0	Youd be a DAMN FOOL to take this vaccine
1	Young and healthy people can get very sick, too
0/0	Young healthy people have died. AFTER "vaccination"
0/0	Young healthy people have died. AFTER "vaccination".
0/0	Young people are the real target of this poison.
0/0	Young women have virtually zero chance of dying from covid if they are healthy! Why are they taking it?
0/0/0	Young women who plan to have children someday shouldn’t take this vaccine yet. It hasn’t been tested long enough.
1/1	Younger people need to come out of their overconfidence of stronger immune system and get vaccinated to save themselves as well as stop spreading the virus to the more vulnerable people.
0/1	Your "advice" is .... "dont listen to any negative things about it, everyone has to have it" ... cool that seems like an unbiased, responsible response
1/0	Your Covid19 vaccine is excellent. In a family of 5 where one of the member got both doses and was exposed to the virus 25 days after getting the 2nd dose. All the family tested positive except for the vaccinated member.
0/0	Your Not Vaccinating Me! I AM NOT Taking Any Covid-19 Vaccines! There Is No Covid-19 Pandemic This Is a Plandemic! Your vaccinations are In line with depopulation
1/1	Your boy just got his second vaccine shot. I’m two weeks away from going to a Yankees game and being totally confused about what is safe to do or not to do as a fully Covid vaccinated human.
1/-1	Your chances of getting blood clots in general is 2 per 1,000. So less than 1 out of 1,000,000 potential from the J&J vaccine and there is a pause? So much for science, math and common sense. Someone must have a stake in Pfizer big time.Trump is right.Pure politics
1/1	Your decision about whether or not to get vaccinated is not just about yourself ... This is a 'love your neighbor' moment. https://t.co/koWOkF6BaS
0/0	Your doctor recommend you get a second shot? Common sense would tell you definitely NOT
1/-1	Your family and coworkers need you
0/0	Your father is now a genetically modified organism. You can be very proud.
1/1	Your gal is joining the workforce as a HCSW - Vaccinator in the fight against COVID-19
1/1	Your healthy immune system is not going to protect you from covid19 because it has never come across that particular pathogen before and it is therefore not primed to eliminate it.
1/1	Your idiotic anti-vax crap is ignorant and insane.
0/-1	Your immune system can now protect you from Covid
0/0	Your immune system is the best way to protect yourself!!!
0/0	Your immune system works BEST
1/1	Your last line brought a tear to my eye. I am ready for this to be over too, I'm ready for people to stop dying, I'm ready for my parents to be able to hug and kiss their grand children. I'm ready for the world to be safe again.
0/0	Your natural antibodies are more important than an artificial substance.
0/0	Your natural immune system is stronger than any vaccine
0/0	Your not going to tell me that out of 6 million shots one person a had a fatality and there're pulling the drug. There is more here they are not telling us.
0/0	Your priority should be concentrated on providing sufficient food and healthy water for poor countries before marketing the vaccines.
0/0	Your propaganda is disgusting. We don't get healthy by filling our bodies with toxins. Likewise, we don't get sick from an absence of pharmaceuticals.
0/-1	Your right their both a pair of sanctimonious hypocrites But maybe they both realise that the whole thing is a load of mass hysteria and like almost 100% of people in the country they have nothing to be worried about so were just getting on with their lives
1/0	Your safer getting the flu vaccine because it gives a small immune boost and it’s been around longer sorry not sorry . Covid vaccine can wait
1	Your strong immune system also needs to be "tuned" to recognize the virus. Otherwise it takes too long to respond to the new threat.
0/0	You’ll never force me to get anything I don’t deem safe into my body. Just like the flu shot which contains a small amount of mercury which can’t be taken out of your body ever. No thanks give the Jab to someone else who wants it!
0/0	You’re gonna trust a vaccine that was made in a year or less even though it takes years of research that’s why we can’t find the cure of other diseases huh. bill gates helping with the vaccine even tho he’s been very open about population control. Interesting.
0/0	You’re immune system is still more effective than the covid vaccine
1/1	You’re protecting those who cannot be vaccinated
1	You’re still glad you got all those vaccines when you were a kid, right? So get one against COVID. Please inform yourself before spreading misinformation.
1/1	You’re. Also I’d rather take any long term vaccine effects than face possible lung scarring.
1/1/1	Yup and feeling great. I'm immune compromised and was able to get it earlier than most in my age group. So thankful #CovidVaccine
0/0	Yup let’s just genetically modify our cells and just hope it goes well
1/1	Yup, having those flu like symptoms right now. If this is how my body reacts to the shot, I can't imagine how terrifying and painful contracting actual covid would be. So glad I'll be all protected by moving day.
0/0	Yup.. Still not taking jt.
1/-1	Y’all can do what you want but I’m gettin it
0/-1	Y’all can have mine LOL I’m not taking a vaccine rushed out in less than 8 months when they take 10-15 years to develop. Have at it boys n girls!
0/-1	Y’all can have mine.
0/0/-1	Y’all can take as much as this as y’all want. I’ll be fine
0/0	Y’all finna turn into zombies
0/0	Y’all really thought a company that’s known to have a product that causes vaginal cancer was going to release a vaccine with no serious side effects??
0/-1	Y’all say this as if people are just going to line up and take a shot in the arm
0/-1	Y’all take it first. I’ll wait to see if people turn into zombies or controlled population. If not, I’m all in.
0/0	ZAMBIAN PRESIDENT IS AWAKE.... and he is warning his people to NOT take the vaccine
1/0	Zero Covid is incredibly easy to achieve. Getting to minimal cases more so. As many counties are proving. We just don't have the discipline. We have a narcissistic culture instead. Many don't have the intellectual capacity to do what needs to be done. So we're relying on vaccines
0/0	Zero would be the number of vaccines you need.
0/0	Zombie stage one.
0/0	Zombie vaccine coming soon, you take that shot I will load my magazines
0/0	Zombies by 2021? Wouldn't even surprise me.
0/0	\"Covid-19 activated by face mask\" 3:37\nThe most stupidest thing I've ever heard.
0/0	\"Vaccines are safe\" so is Russian roulette until it isn't.
0	`Hi, kids! Roll up your sleeves! These injections will assure you a shortened life of mental illness, ovarian failure, cancer, and pain. Do your part to help fight climate change. There are too many people in the world. Starting with you!'
0/0	a fast tracked vaccine where the company's developing it have immunity against future claims it and maybe when long term problems emerge. you take it, I'm wait thanks.
0/-1	a few months of clinical trials and you have no clue what the vaccine will do. long term effects” Let’s talk about science and the data
1/1	a great way to get our life back,lets get vaccinated
0/0	a healthy protugese healthcare worker died already a day after jab. And noone knows the long term effects even.
1/-1	a strong mind is a healthy mind, strong body is a very healthy body, take your shots, beat cancer
0/0	a vaccine for something that has a 99.8% recovery. absurd beyond belief
0/0	a vaccine that has more short term side effects then the virus. We do not know about the long term side effects. No Worry there will be plenty of pills to sell for the vaccines side effects and more pills for those pills side effects. Thanks but No Thanks!!
1/1	absolutely fantastic process and implementation of the COVID19 vaccination drive by Municipal Corporation of Greater Mumbai.
0/0	absolutely no! Not nearly enough tests or results available yet.
1/1	actually i hope i will get a mRNA vaccine rather than vector virus.
1/1	actually way more vaccinated children get diagnosed with autism. Because they live long enough to get diagnosed.
0/0	after 2 / 3 years...give us update please
1/1	after all this debunking, and seeing all the benefits of vaccines, these people still only believe facebook ads and weird sketchy websites instead of actually scientists, who have studied their whole life in medicine and more.
0/0/0/0/0	after everyone trying to bully me into this the only way im taking it is at gunpoint. how you like me now?
1/-1	after the injection, the body gets antibodies
1/1	after the vaccine, the body gets antibodies
0/0	again I'm not taking it they rushed this it sounds like they had this all a long the whole time I'm not taking it I all ready have a major condition calcium problems my body doesn't make it I'm on medication for so I'm like no thank you I have enough problems as it is this will be another problem
1/1	age 76 and 42 days past my 2nd dose of Pfizer vaccine and no side effect with either dose
0/0	agree no shot for me. I don't want the side effects, death, bellspalsey, parkensens type reaction, left with an arm I can no longer use.....
0/0	agree. Vaccines are toxic sludge. Why are you calling me a simpleton?
0/0	ain't having it that's for sure!
0/0/0/0	ain't taking that poison go to hell
0/0	ain’t much of a “vaccine”
0/0	all diseases are preventable without vaccines. wow, the ignorance is astounding. I think the parents should be responsible when their child dies from a vaccine.
0/0	all going according to plan human experimentation mengeles dreams come true
0/0	all my coworkers went and got the covid vaccine today and made some post sounding like they didn’t want to but it was “doing their part to get their students back.” I could never.
1/1	all of our doctors, scientists are getting it. If they're going down, I want to go down with them bc I don't want to live in an apocalypse w/o tem
1/-1	all staff of medical field should they take it
1/1	all the front line workers should be vaccinated first they have and still are risking own lives to save others
0/0	all the time they spent on cancer ,and nothing are they really trying to find a cure for cancer. What about the command cold still nothing are they really trying to cure the command cold . You see why people are so skeptical
0/0	all these people having the jab will be dead sooner or later from one of these jabs or be future cyborgs controlled by a.i and the only people that will be lefted will be those who didnt have the jab thats if they dont put this poison in the food supply as well humanity is in great danger unless it wakes it arse up in large scale numbers other wise humanity could be on it way out there will be no humans lefted on this earth only cyborgs
1/1	all those anti vax will appricate the vaccine a few years later
1/1	all vaccines that are available in your country are well tested and effective
1/1	along with the infection rates, the anti vaxx sentiment has also spiked. i blame general distrust in the governments and the lack of education around this new type of vaccine, especially in the older generations who might not have access to educational resources / not speak english
0/0	already had covid wasnt even bad no thanks.
0/0	also you fear mongering shills always talk about the long term effect of COVID. of which none are proven so far. but completely ignore the potential long term effects of an experimental vaccine. For example. the very likely effect on fertility. as this is mostly likely being used for population control.
0/0	am a human being. My immune system is exclusively mine. I am not cattle to be injected and used for profits by pharma. I was not created to be an immunologically-manipulated human shield for others. MY BODY- MY CHOICE
1/1	am.full support of the vaccine I we always against those people that says bad thing about the vaccime
0/0	amazing people will put chemicals in their body WITHOUT RESEARCH! Crimes against humanity!!
0/0	america's covid-19 vaccine rollout is leaving behind people with cystic fibrosis and other rare diseases.
1/1	and if you don't like vaccine side effects, you'd really hate COVID. the sniffles are way more comfortable than a tube down your throat.
0/0	and the scam goes on
1/1	anti vax brother refusing to drive me to my vaccine appointment so now i gotta walk an hour
1/-1	anti vax kid turns 5 Mom: you’re free trial of life has ended
1/1	anti vax mom when their decides to not vax their kids: "oMg wHy eVerYoNe iS bUlLyNg mE, mY kiDs aRE pErFecTlY fiNe" also anti vax mom when their kids died: *confused pikachu face
1/1	anti vaxxer kids be going through mid-life crisis before hitting puberty lmaoo
1/1/1	anti vaxxer: vaccines are not safe!!!!! me: ive been taking vax since three, and my asthma docter died from covid
1/1	anti-vaccine people, please watch this video
0/0	anti-vaxer is just a made up term so the media can blame
1/0	anti-vaxxers are worse than cancer, not even vaccinations can cure them
1/1	antivax gamer logic: oh there's a 0.0000000000000001% chance that I won't beat the zombie so I won't fight it
1/0	antivax mom: "the first 25 sec are good enough for me !"
1/1	antivaxxers are freaking out
1/1	antivaxxers disliking an informative/educational video about a life saving vaccine smh
0/0	anyone that takes that vaccine is a danm fool
1/1	apparently starting the 15th people with underlying health conditions can get the vaccine?? where are my all of me bad bitches with asthma at
1/1	are people are happy and rest their life in home?
0/0	are they going to force your to take vaccines if you dont want it and you are a health person ..I think soooooo.
1/1	are you a qualified medical practitioner? I think the experts in the field have worked it all out and i am very happy to have the vaccine to protect my loved ones as are most unselfish people posting on here today. Its called science
1/1	as I told another user we would be foolish and a half to not utilize AZN in other cases especially after seeing its efficacy against B.1.1.7. It’s still useful to us. And I expect our mRNA vaccines will absolutely hold up. See Pfizer’s results.
1/1	as a licensed caregiver, i am eagerly awaiting my shot.
0/0	ask bill gates you moron, he brags about putting gmo in vaccines and kiling people with it but i guess you find out the hard way wont you little sheep?
0/0/0	at greater risk for what? For catching a virus that for most people is less dangerous than the common cold? Taking the vaccine is much riskier, but if you want to take it, go right ahead!
0/0	avoid vaccine at all costs
0/0	back then i think vaccines did save lives because they were not in the hands of psychos unlike today.
0/0/-1	because for my race they make a different vaccine
0/-1	because they dont care if you die in agony. this is all about profit
1/1/1/1	before you say you refuse to take the vaccine because you don’t know what’s in it, name every single ingredient in the soda you drink, poptarts u eat and ur toothpaste without looking it up
1/1/1	being anti vax is just stupid u could turn any dumb person against anything using big words
0/-1	believes the vaccine will contain micro chips but also believes coronavirus is a hoax.
1/1	better to get vaccinated than stay isolated
1/1	better to try the vaccine than dying from covid19
0/0	big pharma companies have misrepresented actual data
0/0	big surprise there. none of the vaccacines has had time for proper testing. this is going to be the biggest human trial in history all while it is even very possible that it wont actually work. the only thing certain is that it will be the sigle biggest cash grab in history.
0/1	billionairs trying to make billions more from their experimental vax
0/1	bring on the death toll
1/-1	bro to everyone saying that they aint getting it, if you eat fast food anywhere you dont have to worry trust me
0/0	bro vaccine is rushed and matt hancock was laughing when he saw that some person put the vaccine. Im no anti vaxer because i got everything in the book and I think that this is the most rushed vaccine. Its your own life. Think before you change your life FOREVER
1/1	bruhhh the vaccine made my ass bigger I swear
0/0	bruhhhh how are vaccines even real if diseases arent real
0/0	build immunity and does not alter human cells
0/0	bullshit and when you do get a serious side effect guess what these docs wont help you youre going straight to the emergency room where you might get infected and who knows then what
0/0	but the thing is, mRNA vaccine modifies our body in the DNA level, and this is kind of vaccine that the scientist never used before, so we don't really know the side effects in the future
0/0/0	but why anyone can not come up with a cancer care. How can they come up a vaccine so quickly for covid 19.??????
1/1	by not getting vaccine you jeopardise others with weaker immunity system
0/0	by vaccination you don’t necessarily create a healthier world.
0	can have side effects
0/0	can someone explain to me, why should i vaccinate if i had covid and have natural immunity?
1/1	can this vaccines will it be cure for co vid -19 virus ??????? Hope this work
1/1	can this vaccines will it be cure for co vid -19 virus ??????? Hope this work.
1/-1	can you name an actual practising GP refusing to give the vaccine? ( not a crank like Vernon Coleman who says AIDs and HIV are fake) I dont think you will be able to...
0/0	can you sue the covid vaccine makers is anything bad happens to you
0/0/0/0	can't you see that this vaccine is clearly made for depopulation?
1/1	cant believe all the negative comments the vaccine is needed!
1/1	cant help but laugh at all of the ppl saying the J&J vaccine isn’t safe when there’s like a .00008% chance something will happen to u, but they’re the same ppl that said covid isn’t that bad bcuz there’s a 1% chance u will die lmao
0/0	cdc data at least 273 deaths and 9,845 adverse events to covid-19 vaccine thus far
0/0	claiming that 'now we have vaccines that work' 10:20 , is contrary to what is being told by the vaccine manufacturers themselves. No one 'knows' that the vaccines work. It's just a good guess, and will take 'time' to confirm.
1/1	come and bring your vaccines to florida
1/1	come and bring your vaccines to florida..
1/1/1/1/1	come and bring your vaccines to florida.. NOW
0/0	come on guys, are you beliving in this shit? It is not safe at all
1/1	come oon guys, vaccine is safe
0/0	companies whose only other products are Gene Treatments… Some won't because it is KNOWN that the vaccine causes infertility, for an unknown period of time, possibly for life.
1/1	congrats!! I can't wait til I can receive mine. It makes sense that younger people would experience more symptoms since their immune system is better, so theirs is on high alert, the older you get it just seems like it takes more to aggravate it... perhaps the immune system is just like someone who has seen a lot of hardship in their lives, they don't react as angrily to an incident.
0/0	considering the risks and threats of this biological agent, only a truly insane man would go for the injection
0/0	considering the risks and threats of this biological agent, only a truly insane man would go for the injection.
1/1	considering y’all say we’re scared of covid and that we should stop living in fear but you’re quite obviously scared of the damn vaccine.
1/1	cool, let's get em pumping. My arm vein's right here, feds, shoot me up.
1/1	coronavirus vaccines in development are designed to help the body “recognize” these spike proteins and fight the coronavirus that has them.
1/1	could I possibly get the vaccine? Cheers
0/1	count me in too. im now an antivaxxer.https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&passive=true&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Dde%26next%3D%252Fwatch%253Fv%253DHFHBPvMRvX4&hl=de
0	couple years later we gonna see the lawsuit against Johnson & Johnson
0/0	covid 19 vaccine are false and fully wrong
0/0	covid 99.xxx pct survival rate n ppl want to destroy their immune systems by taking an unproven vaccine?! just mindblowing
0/0	covid is all BS
1/1	covid is not man made. Would you rather everyone get vaccinated or would you rather that millions more die?
0/0	covid survivors are twice as likely to suffer side effects from pfizer's vaccine, data shows
0/0	covid vaccine side effects, Don’t take vaccine #vaccine rip
0/-1	covid vaccines are all made from chemtrails
1/1	covidshield 1st dose done
0/0	covishield has side effects don’t prefer it. People who I know are suffering from high fever & etc after 2nd dose
0/0	covishield users complaining of body ache , fever, weakness
0/0	covi的19 vaccine are false
1/1	cruises now requiring vaccines. Get used to it. Soon it will be airlines, hotels, resorts, theatres, concerts, restaurants. Stay home if you like, instead of being a "sheeple". I am vaccinated and traveling and living life!
1	damn, when you think of it like that it's understandable. 2000 vaccination sites each doing 2000 shots a day is 4 million a day. That's awesome!
0/0	dangerous a Vaccine that has not been tested properly especially when vaccine manufacturers are not responsible if you die from The Vaccine
1/1	date idea: go get vaccinated together https://t.co/nL1Tsw4EwG
1/1	day 1472 of being vaccinated. still haven’t died. thanks mom.
0/0/0	death is also it side effect
0/0	death sentence
0/0	depopulation at its finest....i wont be pumping poison into my body....and thats wat it is really......its not been tested enough in my mind and so we dont know if ppl will drop dead in a year1!!!!!
1/1	did my duty and received my first covid vaccine today
1/1	did the part to help the people that need it most
0/0	did you really take the vaccine? Just because you did it for the cameras how do we know it was legit? Millions of people trust you and I hope to God your not compromised by big pharma.
0/0	died after his shot
0/-1/0	dnt forget this 5g tower too..cause immune system to weaken. coid with no other existing sickness can handle and cant healed. prayer no need for vaccine.prayer
0/0	do NOT take the vaccine
0/1	do not encourage people to not take the vaccine
0/0	do not get this death needle
0/0	do not need to get the shot.
0/0	do pro-vaxers even realize how corrupt the industry is? to start, look into pfizer’s criminal history. they are habitual offenders of illegal marketing practices by bribing physicians and suppressing adverse trial results. they are literally HIDING the bad reactions to make their product seem “safe.” you can argue about the “science” all day, but don’t even think logically about how the “science” they tell us is just what they WANT us to know. everyone can agree that the history being taught in schools is white-washed, this country wants us to believe we’re the greatest country in the world and leaves out a lot of history that would make us look bad. so why do you think science is any different? just bc someone went to medical school, it doesn’t mean they are taught the truth. just because a doctor tells you it’s safe, it doesn’t mean it is. the doctor passes on the information from big pharma which is heavily profiting off of making and keeping us sick, between all these vaccines and the chemicals in the food we eat. vaccine injury is real and not rare. if the media was feeding you vaccine injury stores the way they fed you covid stories, maybe people would have a bit more sympathy for the millions of people who were injured by vaccines. and to top it all off, vaccine manufacturers are liability free. if they injure you, you can’t sue them. after experiencing vaccine injury myself and seeing people close to me also experience it, i won’t be playing russian roulette with my body again.
1/1	do the vaccines finally to get passed it and moveee onnnnn...!!!!!
0/0	doctor wants me to wait for about a year before I can take the vaccine
1/1	doctors, and especially nurses, do not make money from giving vaccinations. This is a really dangerous myth and an undisputed fact that giving vaccines is actually a financial disincentive
1/-1	does vaccine work against variant ?
0/0	don't be a lab rat , numbers dont lie
0/0	don't be fool people its the same vaccine with different names own by the government
0/0	don't care my guy. I'll wait 2 years to make sure there isn't a repeat of SARS cov-1 cytokine storms.
0/0	don't complain when complications kick in in a few years
1/1	don't get it if you don't want to, but stop spreading lies, both the Pfizer and Moderna vaccines are over 90% effective
0/0	don't need no damn vaccines
